from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type
2510899,2510901,,,179786706,180047059,0
2510067,2510064,,,179426237,176960598,0
2510908,2510901,,,176965439,176962121,0
2510908,2510901,,,176965439,177608076,0
2512375,2512374,,,180056442,180049016,0
2511141,2511144,,,178855035,180029674,0
2511439,2511447,,,178855035,179806815,0
2511439,2511445,,,176962521,179434954,0
2512375,2512374,,,179813868,179806709,0
2510735,2510738,,,176968244,176965023,0
2510735,2510738,,,176968244,179435271,0
2510735,2510738,,,176968244,179804775,0
2511004,2511005,,,179798756,176966839,0
2510229,2510231,,,179805653,179811744,0
2511009,2511009,,,180051911,180052753,0
2511895,2511905,,,177606343,176962730,0
2510908,2510901,,,180046877,180062910,0
2511183,2511184,,,176963613,176966208,0
2511246,2511243,,,176963566,176964725,0
2510195,2510194,,,179813543,180055178,0
2511981,2511981,,,178231516,178231517,0
2511896,2511897,,,176970814,177459027,0
2510231,2510231,,,178252308,178241594,0
2511274,2511276,,,179425943,179426619,0
2511981,2511979,,,179807008,176961082,0
2510901,2510905,,,176962196,176959454,0
2512144,2512141,,,179800924,178247823,0
2511273,2511275,,,176967764,179443275,0
2511866,2511869,,,176964731,180038572,0
2511252,2511249,,,176964731,176963568,0
2510615,2510618,,,176964731,176964688,0
2510158,2510161,,,180059587,180050402,0
2510901,2510908,,,180036624,176971152,0
2510726,2510729,,,178233346,178248092,0
2510726,2510729,,,178233346,179435100,0
2510726,2510729,,,178233346,178248089,0
2511005,2511006,,,176966886,176962995,0
2512377,2512376,,,180047838,180055195,0
2510726,2510729,,,179793953,179788680,0
2510195,2510194,,,179444236,179444305,0
2511004,2511003,,,178242574,176966867,0
2510230,2510231,,,176967066,178856249,0
2510230,2510231,,,176967066,178856250,0
2510230,2510231,,,176967066,176962929,0
2511410,2511411,,,180048791,180045879,0
2511438,2511442,,,180048791,179804823,0
2511981,2511979,,,179426905,179437580,0
2511410,2511412,,,179807140,179421369,0
2511410,2511411,,,179807140,179790097,0
2511895,2511905,,,179424080,179429809,0
2511183,2511184,,,176963614,176966208,0
2510145,2510146,,,180045500,180064920,0
2511537,2511531,,,179453964,178236389,0
2510790,2510789,,,179825602,179825573,0
2511448,2511445,,,179791480,179798013,0
2510203,2510204,,,176970957,177605547,0
2510045,2510044,,,176959234,178250549,0
2510194,2510195,,,176959234,176959292,0
2510194,2510195,,,176959234,178234606,0
2511447,2511438,,,180047847,180048048,0
2511981,2511979,,,180047847,180032450,0
2510184,2510177,,,180041632,179431219,0
2511215,2511216,,,176973025,177614772,0
2510146,2510145,,,176965510,178248257,0
2511442,2511439,,,178242303,176960807,0
2510064,2510067,,,177608124,180062589,0
2510908,2510899,,,177608124,178228949,0
2512160,2512154,,,177608124,179802340,0
2510064,2510067,,,179820588,180035741,0
2510064,2510067,,,179820588,179795374,0
2510064,2510067,,,179820588,179795375,0
2511014,2511013,,,179820588,176962379,0
2512202,2512203,,,177457830,176959453,0
2510230,2510231,,,176966155,179428233,0
2511958,2511958,,,176966645,179788943,0
2511275,2511276,,,180063645,180056008,0
2510901,2510908,,,177608109,179820766,0
2510901,2510908,,,177608109,179820765,0
2510228,2510231,,,176960947,176962567,0
2512467,2512473,,,180030785,176960630,0
2511448,2511439,,,176962307,179423207,0
2510905,2510901,,,176958422,180062964,0
2510905,2510901,,,176958422,180062974,0
2510905,2510901,,,176958422,179820721,0
2512149,2512151,,,177457173,179825643,3
2511444,2511447,,,178234478,179789650,0
2511904,2511902,,,179798096,179792959,0
2511447,2511444,,,179789715,179438946,0
2511004,2511003,,,179797984,180052799,0
2511904,2511902,,,179797984,180032775,0
2511904,2511902,,,179797984,179792747,0
2511004,2511005,,,179797984,176966802,0
2511004,2511005,,,179797984,179811187,0
2511004,2511003,,,179797984,176966841,0
2511004,2511003,,,179797984,179811291,0
2510735,2510738,,,177606191,179192919,0
2511846,2511849,,,177606191,177629188,0
2511979,2511979,,,179814603,179793740,0
2511274,2511276,,,177607364,176971022,0
2510163,2510156,,,176961355,179444373,0
2510071,2510070,,,178262292,177620710,0
2510177,2510175,,,180046815,180037849,0
2510071,2510070,,,176971038,176959133,0
2510129,2510130,,,176957972,176970484,0
2511252,2511249,,,176964815,177458085,0
2510737,2510738,,,180041291,179438009,0
2511274,2511273,,,176959111,176971388,0
2511274,2511276,,,179426928,176961922,0
2511274,2511276,,,179426928,176961923,0
2510146,2510145,,,180047262,180045890,0
2509991,2509992,,,176968320,176972623,0
2510226,2510227,,,179433637,179431157,0
2510229,2510231,,,176963634,178241490,0
2510229,2510226,,,176963634,179433970,0
2512034,2512031,,,176963634,176973536,0
2511533,2511531,,,177608276,178236389,0
2511447,2511439,,,177612999,179428233,0
2510223,2510226,,,177612999,176963516,3
2511895,2511905,,,179424447,176962888,0
2511448,2511445,,,180031669,180038983,0
2511215,2511216,,,176973033,176965235,0
2512473,2512470,,,178240673,177458793,0
2512473,2512463,,,178240673,178236872,0
2511533,2511536,,,178240673,176973853,0
2511536,2511533,,,176973835,179796620,0
2511536,2511537,,,176973835,178880970,0
2510231,2510231,,,179812048,179798379,0
2510067,2510064,,,179795342,179790915,0
2510203,2510204,,,176971046,177605876,0
2512144,2512141,,,179186386,179174348,0
2510420,2510421,,,178256620,177619615,0
2510507,2510515,,,176968991,179441398,0
2510507,2510515,,,176968991,176966863,0
2511445,2511439,,,177614355,179428680,0
2510738,2510737,,,176965036,178234182,0
2511445,2511448,,,176965036,179183340,0
2510230,2510231,,,176967141,176962767,0
2510230,2510231,,,176967141,178242076,0
2511410,2511411,,,179807227,179790150,0
2510901,2510905,,,180062974,176958422,0
2510203,2510204,,,177626162,179791793,0
2512377,2512376,,,178250518,176959036,0
2512144,2512141,,,176963788,178247271,0
2512144,2512141,,,176963788,179804196,0
2510055,2510054,,,176960377,178238689,0
2510908,2510899,,,178262575,176968629,0
2511004,2511005,,,179788931,179810691,0
2511004,2511005,,,179788931,179810689,0
2511448,2511445,,,177608281,178242467,0
2511442,2511439,,,176962750,176960728,0
2511442,2511439,,,176962750,176960726,0
2511903,2511902,,,180068227,180034341,0
2510899,2510908,,,179418425,178240018,0
2511015,2511016,,,179418425,179438595,0
2512375,2512374,,,179444055,179437273,0
2511448,2511445,,,179427805,176962810,0
2511533,2511536,,,179427518,176973828,0
2511004,2511003,,,180068223,180052050,0
2512144,2512141,,,176963973,179789946,0
2510230,2510231,,,176966177,180037776,0
2510230,2510229,,,176966177,177601685,0
2511979,2511981,,,179793321,179792624,0
2510905,2510901,,,176958500,176962121,0
2510905,2510901,,,176958500,177608076,0
2512144,2512141,,,179801178,179804530,0
2510726,2510729,,,176961457,176964937,0
2510146,2510145,,,176965516,180045994,0
2512440,2512439,,,176965516,178247117,1
2510146,2510145,,,176965516,176965023,0
2510146,2510145,,,176965516,178248273,0
2512171,2512174,,,176965516,176966365,0
2512442,2512441,,,180044268,177606164,0
2511439,2511445,,,180037374,180039314,0
2512374,2512375,,,178250803,178256873,0
2510515,2510516,,,176966920,176967912,0
2512375,2512374,,,176958830,176965698,0
2511445,2511447,,,179790067,179806540,0
2511004,2511005,,,179790067,179810539,0
2511441,2511438,,,178235343,178232194,0
2511276,2511275,,,178239356,177472066,0
2510183,2510182,,,180041948,176960221,0
2511409,2511411,,,178234737,178248232,0
2511448,2511445,,,179426818,176962810,0
2511983,2511982,,,178248099,178248163,0
2511896,2511897,,,178261916,176960401,0
2510203,2510204,,,176962005,178240774,0
2510067,2510064,,,176962005,176971152,0
2511275,2511276,,,176971349,176959036,0
2511004,2511003,,,176962798,176966954,0
2510146,2510145,,,177615523,177614373,0
2511005,2511006,,,176966730,179797926,0
2512473,2512463,,,180037048,179791537,0
2510735,2510738,,,179423577,176965959,0
2511846,2511848,,,179423577,176973405,0
2512144,2512141,,,180041911,180045592,0
2511979,2511979,,,179804652,179424782,0
2510148,2510147,,,179804652,179805992,0
2511275,2511273,,,178252780,177617998,0
2511958,2511958,,,180052266,176963053,0
2511866,2511869,,,177613836,178242584,0
2511447,2511448,,,179807283,179183340,0
2511448,2511445,,,180037327,179798360,0
2510071,2510070,,,176970977,176958776,0
2511004,2511005,,,180039683,180051708,0
2511904,2511906,,,180039683,178856249,0
2512202,2512203,,,176957804,177457558,0
2510250,2510249,,,176967405,179443546,0
2510421,2510419,,,176967312,178256713,0
2512131,2512134,,,176962455,179822625,0
2510230,2510231,,,176967160,180038953,0
2510230,2510231,,,176967160,179429893,0
2510055,2510054,,,179795634,179820796,0
2511248,2511251,,,179179217,179199976,0
2512150,2512157,,,176967253,179179124,0
2511004,2511005,,,176962913,176966699,0
2511252,2511249,,,177613664,179800201,0
2511003,2511006,,,177618944,179429899,0
2511903,2511906,,,177618944,176965032,0
2510518,2510516,,,177618944,176967919,0
2510231,2510231,,,177466962,177461575,0
2511004,2511003,,,180068171,180053167,0
2512149,2512151,,,176958390,176967361,3
2512473,2512463,,,180037341,180031860,0
2510054,2510055,,,180036176,180063179,0
2511273,2511276,,,180036176,176961879,0
2511276,2511275,,,180054991,176971241,0
2510506,2510516,,,180068161,180056762,0
2511869,2511866,,,180068161,180045148,0
2510908,2510899,,,176971178,177457889,0
2510064,2510067,,,176971178,179426845,0
2511442,2511439,,,179429716,180036968,0
2510908,2510899,,,176971149,176957793,0
2510064,2510067,,,176971149,179795640,0
2510908,2510908,,,176971149,177610754,1
2512473,2512463,,,180037056,179791549,0
2510195,2510194,,,179814379,180056066,0
2511533,2511536,,,179427570,176973844,0
2511905,2511895,,,176962757,180032723,0
2511442,2511439,,,176962757,179423001,0
2511905,2511895,,,176962757,176961046,0
2511870,2511866,,,176962757,176964792,0
2511442,2511439,,,176962757,178262398,0
2511979,2511979,,,180048122,180061764,0
2511448,2511445,,,179426753,179429202,0
2510067,2510064,,,179426753,176971152,0
2511981,2511979,,,179793119,179807318,0
2511141,2511144,,,176962617,180057066,0
2511410,2511411,,,177602166,179184391,0
2511439,2511445,,,176962557,176959735,0
2511439,2511447,,,176962557,176964510,0
2510229,2510227,,,176963658,177606238,0
2510901,2510905,,,179427225,177457885,0
2512440,2512439,,,176965426,176964478,1
2512439,2512439,,,180047131,179803282,1
2510196,2510197,,,180047131,177623755,0
2511409,2511411,,,179807337,179798363,0
2510228,2510226,,,178247058,176959831,0
2512148,2512144,,,178229098,179802325,0
2510054,2510055,,,176962008,176971156,0
2510054,2510055,,,176962008,176971157,0
2510230,2510231,,,176966226,176962522,0
2510899,2510908,,,177600009,176971117,0
2512148,2512149,,,176958081,176958365,0
2511409,2511411,,,177616904,177614003,0
2511183,2511184,,,176963727,177617780,0
2510223,2510226,,,176964367,176963516,3
2511273,2511276,,,179795528,179794747,0
2511013,2511014,,,176962402,179796086,0
2510901,2510905,,,176971087,176958249,0
2510055,2510054,,,176971087,176961949,0
2510901,2510908,,,176971087,178239984,0
2510901,2510908,,,176971087,177607922,0
2511004,2511005,,,176962822,176966940,0
2512144,2512141,,,180042027,180045725,0
2510789,2510790,,,180035888,180036506,0
2511273,2511276,,,180035888,178238851,0
2510071,2510070,,,179450147,179444200,0
2511981,2511983,,,176967711,176959713,0
2510901,2510905,,,177607975,176958225,0
2510790,2510789,,,177607975,179426619,0
2511902,2511904,,,178238216,177610013,0
2511902,2511904,,,178238216,176962982,0
2510173,2510177,,,176966325,178244237,0
2511005,2511006,,,177618668,179184360,0
2510901,2510905,,,176960609,180065009,0
2511532,2511531,,,176960609,177608630,0
2511448,2511439,,,177605634,179427561,0
2510905,2510901,,,176968626,176962475,0
2510183,2510182,,,177611820,176960337,0
2510229,2510226,,,176965431,179801046,0
2510901,2510908,,,176965499,176963473,0
2512440,2512439,,,176965499,178247078,1
2510146,2510145,,,176965499,178248232,0
2512171,2512174,,,176965499,176966340,0
2512034,2512031,,,176960955,176973536,0
2510177,2510173,,,179801135,179809746,0
2512202,2512203,,,177599705,176959515,0
2511004,2511005,,,180038904,176966894,0
2511904,2511902,,,180038904,179424388,0
2510195,2510194,,,176959270,176959201,0
2510195,2510194,,,176959270,179444373,0
2511146,2511141,,,176967058,176967025,0
2510230,2510231,,,176967058,179428921,0
2510230,2510231,,,177467063,176963001,0
2511146,2511141,,,177467063,176967147,0
2510908,2510899,,,180036377,180026851,0
2512439,2512439,,,180042228,177613449,1
2510900,2510908,,,176970361,178236365,0
2512151,2512148,,,180054306,179417498,3
2510148,2510147,,,179804933,179806242,0
2511273,2511276,,,179426713,179427606,0
2510229,2510231,,,176963570,177608910,0
2511448,2511438,,,176962630,179807196,0
2512151,2512148,,,176967616,179417988,3
2511276,2511273,,,176958936,176966423,0
2509997,2509987,,,176964006,176960348,0
2510177,2510173,,,176964006,176966365,0
2510738,2510737,,,180045982,180034538,0
2510421,2510419,,,176967251,179813923,0
2510183,2510182,,,180042148,177604895,0
2511274,2511273,,,179814765,179821471,0
2510901,2510908,,,176971132,176962106,0
2512154,2512157,,,176964315,176960843,0
2511867,2511866,,,179798036,176964766,0
2511243,2511246,,,179423451,179192769,0
2510726,2510729,,,180034266,180045592,0
2512144,2512141,,,179801551,179804905,0
2510232,2510231,,,179803389,176966234,3
2512157,2512154,,,179790040,176963812,0
2510185,2510175,,,178246476,176962667,0
2510900,2510908,,,176970391,179822614,0
2511982,2511983,,,176965760,176964548,0
2510273,2510272,,,176964843,178261866,0
2511276,2511273,,,176958671,176966450,0
2510195,2510194,,,176958671,176958822,0
2512140,2512141,,,178245395,176963551,0
2510515,2510520,,,176966594,179810609,0
2510226,2510232,,,180041120,176964479,3
2512157,2512163,,,180045477,180042802,0
2512148,2512149,,,179786345,176958601,0
2511981,2511979,,,179793190,180049016,0
2511981,2511979,,,179793190,179807460,0
2510250,2510249,,,178255130,180055884,0
2510250,2510249,,,178255130,176958953,0
2510064,2510067,,,176962143,180062589,0
2510908,2510899,,,176962143,178228949,0
2510908,2510899,,,176962143,179417500,0
2512440,2512439,,,176965373,179802966,1
2510067,2510064,,,179820230,179795954,0
2510726,2510729,,,180034493,179421366,0
2511447,2511444,,,177602318,176958676,0
2511447,2511444,,,177602318,178234440,0
2511438,2511448,,,176959926,177605663,0
2510230,2510231,,,176966366,177609177,0
2510230,2510228,,,176966366,179803522,0
2511445,2511439,,,179435088,176962567,0
2511895,2511906,,,179424039,179184360,0
2510899,2510901,,,177456902,179805745,0
2511015,2511016,,,177456902,176958735,0
2511447,2511448,,,179807273,179183340,0
2512257,2512252,,,176973182,176964959,0
2512257,2512252,,,176973182,179804404,0
2510148,2510147,,,177601592,179191178,0
2510899,2510908,,,176958080,180036442,0
2511274,2511276,,,176960268,179450014,0
2511274,2511276,,,176960268,176971005,0
2512470,2512463,,,178236810,179796518,0
2510178,2510173,,,179800663,176966406,0
2512375,2512374,,,179813516,179806403,0
2511016,2511015,,,179789616,176958422,0
2511005,2511006,,,176966803,177609524,0
2511005,2511006,,,176966803,176962749,0
2510411,2510412,,,176966803,176966601,0
2510184,2510182,,,178244914,177604895,0
2510184,2510182,,,178244914,176960337,0
2511447,2511438,,,179806757,179806912,0
2512377,2512376,,,179806757,179813923,0
2512442,2512441,,,179188829,177606256,0
2511275,2511276,,,177471996,176958987,0
2511275,2511276,,,177471996,179443895,0
2509987,2509987,,,178246039,178246067,0
2510959,2510958,,,176974198,176974085,0
2511904,2511902,,,179798262,179793154,0
2510067,2510064,,,178239610,178262677,0
2511003,2511006,,,176966589,177601507,0
2510515,2510520,,,176966589,176966576,0
2510067,2510064,,,180062628,179796135,0
2511004,2511006,,,178248119,178248221,0
2510173,2510173,,,180051200,177467063,0
2512149,2512151,,,176959446,176967571,3
2512149,2512151,,,176959446,176967570,3
2510905,2510901,,,176959446,177626475,0
2510905,2510901,,,176959446,178262919,0
2510901,2510908,,,178240374,176971177,0
2512375,2512374,,,179444031,176965769,0
2512141,2512144,,,178243887,176964120,0
2510905,2510901,,,179419644,176971184,0
2511959,2511959,,,180028547,176966576,0
2511003,2511006,,,176966945,176962829,0
2512442,2512441,,,179803175,177606133,0
2511895,2511905,,,178237856,178855688,0
2510515,2510516,,,176966797,176967835,0
2511004,2511003,,,178247791,176966568,0
2511276,2511275,,,178239463,176971432,0
2511276,2511275,,,178239463,176971431,0
2511004,2511003,,,180038611,180052662,0
2511447,2511444,,,176960092,179438644,0
2511441,2511436,,,180043623,176970538,0
2510195,2510194,,,179813713,179813805,0
2510230,2510231,,,179441992,177461592,0
2510064,2510067,,,176962190,176971063,0
2510515,2510518,,,177618224,177618203,0
2509989,2509996,,,179447795,176964856,0
2512375,2512374,,,180055058,180047706,0
2510064,2510067,,,176971100,177607650,0
2511014,2511013,,,176971100,179428043,0
2510908,2510908,,,176971100,177610602,1
2510908,2510908,,,176971100,177610605,1
2511274,2511273,,,179444056,177626796,0
2510195,2510194,,,180056340,180056436,0
2510228,2510231,,,180042223,178855823,0
2510166,2510163,,,178237816,178246662,0
2510908,2510899,,,178262947,177457889,0
2510628,2510629,,,180054806,180059569,0
2511441,2511438,,,179438700,176959904,0
2511981,2511979,,,179793406,179820291,0
2512160,2512163,,,179822604,179796950,0
2511276,2511275,,,176961903,179821427,0
2511214,2511212,,,178878190,176973007,0
2511982,2511979,,,176967651,176961182,0
